#    L    TT             EE             TE             PP             TP          
  2055    0.21863E+03    0.51453E+01   -0.15086E+02    0.40926E+05   -0.14670E+02
  2056    0.21844E+03    0.50962E+01   -0.14913E+02    0.40869E+05   -0.93050E+01
  2057    0.21832E+03    0.50478E+01   -0.14741E+02    0.40812E+05    0.16475E+02
  2058    0.21819E+03    0.50004E+01   -0.14569E+02    0.40755E+05    0.33403E+02
  2059    0.21797E+03    0.49538E+01   -0.14391E+02    0.40698E+05    0.22875E+02
  2060    0.21783E+03    0.49079E+01   -0.14215E+02    0.40641E+05   -0.26453E+01
  2061    0.21765E+03    0.48631E+01   -0.14038E+02    0.40584E+05   -0.14347E+02
  2062    0.21740E+03    0.48191E+01   -0.13856E+02    0.40528E+05    0.41056E+00
  2063    0.21724E+03    0.47759E+01   -0.13677E+02    0.40471E+05    0.24427E+02
  2064    0.21701E+03    0.47337E+01   -0.13496E+02    0.40414E+05    0.30602E+02
  2065    0.21674E+03    0.46923E+01   -0.13311E+02    0.40358E+05    0.12444E+02
  2066    0.21655E+03    0.46518E+01   -0.13128E+02    0.40302E+05   -0.91751E+01
  2067    0.21627E+03    0.46124E+01   -0.12944E+02    0.40245E+05   -0.99798E+01
  2068    0.21598E+03    0.45737E+01   -0.12757E+02    0.40189E+05    0.10461E+02
  2069    0.21575E+03    0.45360E+01   -0.12572E+02    0.40133E+05    0.28726E+02
  2070    0.21543E+03    0.44993E+01   -0.12385E+02    0.40077E+05    0.24279E+02
  2071    0.21512E+03    0.44635E+01   -0.12195E+02    0.40021E+05    0.24703E+01
  2072    0.21486E+03    0.44286E+01   -0.12009E+02    0.39965E+05   -0.11890E+02
  2073    0.21450E+03    0.43948E+01   -0.11820E+02    0.39909E+05   -0.27211E+01
  2074    0.21416E+03    0.43617E+01   -0.11629E+02    0.39854E+05    0.19325E+02
  2075    0.21386E+03    0.43298E+01   -0.11441E+02    0.39798E+05    0.29156E+02
  2076    0.21346E+03    0.42988E+01   -0.11251E+02    0.39742E+05    0.15689E+02
  2077    0.21310E+03    0.42687E+01   -0.11059E+02    0.39687E+05   -0.57439E+01
  2078    0.21276E+03    0.42396E+01   -0.10871E+02    0.39631E+05   -0.10845E+02
  2079    0.21233E+03    0.42116E+01   -0.10679E+02    0.39576E+05    0.61400E+01
  2080    0.21195E+03    0.41843E+01   -0.10488E+02    0.39521E+05    0.25922E+02
  2081    0.21157E+03    0.41583E+01   -0.10299E+02    0.39466E+05    0.25994E+02
  2082    0.21110E+03    0.41331E+01   -0.10107E+02    0.39411E+05    0.61108E+01
  2083    0.21069E+03    0.41088E+01   -0.99165E+01    0.39356E+05   -0.11322E+02
  2084    0.21028E+03    0.40857E+01   -0.97283E+01    0.39301E+05   -0.64840E+01
  2085    0.20978E+03    0.40635E+01   -0.95371E+01    0.39246E+05    0.15357E+02
  2086    0.20934E+03    0.40422E+01   -0.93473E+01    0.39191E+05    0.29561E+02
  2087    0.20889E+03    0.40220E+01   -0.91601E+01    0.39136E+05    0.19819E+02
  2088    0.20836E+03    0.40027E+01   -0.89701E+01    0.39082E+05   -0.32554E+01
  2089    0.20790E+03    0.39843E+01   -0.87819E+01    0.39027E+05   -0.13736E+02
  2090    0.20741E+03    0.39671E+01   -0.85962E+01    0.38973E+05    0.49819E+00
  2091    0.20686E+03    0.39507E+01   -0.84079E+01    0.38918E+05    0.23781E+02
  2092    0.20637E+03    0.39353E+01   -0.82221E+01    0.38864E+05    0.29878E+02
  2093    0.20584E+03    0.39210E+01   -0.80384E+01    0.38810E+05    0.11437E+02
  2094    0.20526E+03    0.39076E+01   -0.78525E+01    0.38756E+05   -0.11305E+02
  2095    0.20474E+03    0.38951E+01   -0.76694E+01    0.38702E+05   -0.12772E+02
  2096    0.20418E+03    0.38836E+01   -0.74883E+01    0.38648E+05    0.91895E+01
  2097    0.20358E+03    0.38731E+01   -0.73053E+01    0.38594E+05    0.30362E+02
  2098    0.20303E+03    0.38635E+01   -0.71255E+01    0.38540E+05    0.26823E+02
  2099    0.20244E+03    0.38549E+01   -0.69475E+01    0.38486E+05    0.18634E+01
  2100    0.20182E+03    0.38472E+01   -0.67680E+01    0.38432E+05   -0.17053E+02
  2101    0.20124E+03    0.38404E+01   -0.65919E+01    0.38379E+05   -0.85651E+01
  2102    0.20062E+03    0.38347E+01   -0.64176E+01    0.38325E+05    0.18475E+02
  2103    0.19997E+03    0.38297E+01   -0.62421E+01    0.38272E+05    0.34219E+02
  2104    0.19937E+03    0.38257E+01   -0.60702E+01    0.38218E+05    0.20727E+02
  2105    0.19873E+03    0.38228E+01   -0.59002E+01    0.38165E+05   -0.76990E+01
  2106    0.19805E+03    0.38205E+01   -0.57290E+01    0.38112E+05   -0.19750E+02
  2107    0.19743E+03    0.38193E+01   -0.55618E+01    0.38059E+05   -0.16580E+01
  2108    0.19676E+03    0.38190E+01   -0.53965E+01    0.38006E+05    0.27101E+02
  2109    0.19606E+03    0.38195E+01   -0.52302E+01    0.37953E+05    0.34774E+02
  2110    0.19541E+03    0.38208E+01   -0.50682E+01    0.37900E+05    0.12354E+02
  2111    0.19472E+03    0.38232E+01   -0.49080E+01    0.37847E+05   -0.15976E+02
  2112    0.19399E+03    0.38262E+01   -0.47470E+01    0.37794E+05   -0.19034E+02
  2113    0.19333E+03    0.38302E+01   -0.45907E+01    0.37741E+05    0.69796E+01
  2114    0.19261E+03    0.38351E+01   -0.44361E+01    0.37689E+05    0.33834E+02
  2115    0.19187E+03    0.38406E+01   -0.42807E+01    0.37636E+05    0.31918E+02
  2116    0.19119E+03    0.38471E+01   -0.41305E+01    0.37584E+05    0.28623E+01
  2117    0.19044E+03    0.38544E+01   -0.39818E+01    0.37531E+05   -0.21833E+02
  2118    0.18968E+03    0.38624E+01   -0.38324E+01    0.37479E+05   -0.15074E+02
  2119    0.18899E+03    0.38713E+01   -0.36889E+01    0.37427E+05    0.16048E+02
  2120    0.18822E+03    0.38809E+01   -0.35462E+01    0.37375E+05    0.37698E+02
  2121    0.18744E+03    0.38912E+01   -0.34034E+01    0.37322E+05    0.26107E+02
  2122    0.18674E+03    0.39024E+01   -0.32668E+01    0.37270E+05   -0.63588E+01
  2123    0.18594E+03    0.39143E+01   -0.31305E+01    0.37218E+05   -0.24510E+02
  2124    0.18515E+03    0.39268E+01   -0.29946E+01    0.37167E+05   -0.85993E+01
  2125    0.18443E+03    0.39402E+01   -0.28653E+01    0.37115E+05    0.24144E+02
  2126    0.18361E+03    0.39542E+01   -0.27357E+01    0.37063E+05    0.38197E+02
  2127    0.18282E+03    0.39688E+01   -0.26072E+01    0.37011E+05    0.18325E+02
  2128    0.18209E+03    0.39843E+01   -0.24852E+01    0.36960E+05   -0.13953E+02
  2129    0.18124E+03    0.40003E+01   -0.23625E+01    0.36908E+05   -0.23805E+02
  2130    0.18045E+03    0.40169E+01   -0.22418E+01    0.36857E+05   -0.79663E+00
  2131    0.17970E+03    0.40343E+01   -0.21275E+01    0.36805E+05    0.30024E+02
  2132    0.17884E+03    0.40523E+01   -0.20120E+01    0.36754E+05    0.35443E+02
  2133    0.17805E+03    0.40707E+01   -0.18994E+01    0.36703E+05    0.99113E+01
  2134    0.17727E+03    0.40900E+01   -0.17926E+01    0.36652E+05   -0.18866E+02
  2135    0.17640E+03    0.41097E+01   -0.16847E+01    0.36601E+05   -0.20138E+02
  2136    0.17562E+03    0.41299E+01   -0.15805E+01    0.36550E+05    0.69175E+01
  2137    0.17482E+03    0.41508E+01   -0.14815E+01    0.36499E+05    0.32879E+02
  2138    0.17395E+03    0.41722E+01   -0.13814E+01    0.36448E+05    0.30143E+02
  2139    0.17315E+03    0.41940E+01   -0.12857E+01    0.36397E+05    0.22847E+01
  2140    0.17234E+03    0.42165E+01   -0.11945E+01    0.36346E+05   -0.20563E+02
  2141    0.17147E+03    0.42394E+01   -0.11026E+01    0.36296E+05   -0.14452E+02
  2142    0.17067E+03    0.42627E+01   -0.10155E+01    0.36245E+05    0.13189E+02
  2143    0.16984E+03    0.42866E+01   -0.93222E+00    0.36195E+05    0.32473E+02
  2144    0.16898E+03    0.43108E+01   -0.84882E+00    0.36144E+05    0.23438E+02
  2145    0.16818E+03    0.43355E+01   -0.77033E+00    0.36094E+05   -0.33277E+01
  2146    0.16733E+03    0.43607E+01   -0.69503E+00    0.36043E+05   -0.19107E+02
  2147    0.16647E+03    0.43861E+01   -0.62022E+00    0.35993E+05   -0.80201E+01
  2148    0.16567E+03    0.44120E+01   -0.55043E+00    0.35943E+05    0.16978E+02
  2149    0.16482E+03    0.44383E+01   -0.48326E+00    0.35893E+05    0.29162E+02
  2150    0.16397E+03    0.44649E+01   -0.41725E+00    0.35843E+05    0.16658E+02
  2151    0.16315E+03    0.44918E+01   -0.35598E+00    0.35793E+05   -0.61181E+01
  2152    0.16230E+03    0.45191E+01   -0.29706E+00    0.35743E+05   -0.15111E+02
  2153    0.16146E+03    0.45466E+01   -0.23994E+00    0.35693E+05   -0.21717E+01
  2154    0.16064E+03    0.45744E+01   -0.18721E+00    0.35644E+05    0.17738E+02
  2155    0.15979E+03    0.46025E+01   -0.13652E+00    0.35594E+05    0.23781E+02
  2156    0.15895E+03    0.46309E+01   -0.88388E-01    0.35544E+05    0.11073E+02
  2157    0.15813E+03    0.46595E+01   -0.44112E-01    0.35495E+05   -0.58037E+01
  2158    0.15728E+03    0.46883E+01   -0.17643E-02    0.35445E+05   -0.95791E+01
  2159    0.15646E+03    0.47173E+01    0.37540E-01    0.35396E+05    0.19440E+01
  2160    0.15563E+03    0.47464E+01    0.73373E-01    0.35347E+05    0.15457E+02
  2161    0.15479E+03    0.47758E+01    0.10732E+00    0.35297E+05    0.17446E+02
  2162    0.15398E+03    0.48053E+01    0.13778E+00    0.35248E+05    0.76721E+01
  2163    0.15315E+03    0.48350E+01    0.16542E+00    0.35199E+05   -0.26224E+01
  2164    0.15232E+03    0.48647E+01    0.19101E+00    0.35150E+05   -0.36895E+01
  2165    0.15152E+03    0.48946E+01    0.21264E+00    0.35101E+05    0.35391E+01
  2166    0.15069E+03    0.49246E+01    0.23211E+00    0.35052E+05    0.10606E+02
  2167    0.14987E+03    0.49546E+01    0.24935E+00    0.35003E+05    0.11349E+02
  2168    0.14908E+03    0.49847E+01    0.26246E+00    0.34954E+05    0.70278E+01
  2169    0.14825E+03    0.50148E+01    0.27381E+00    0.34906E+05    0.27514E+01
  2170    0.14745E+03    0.50449E+01    0.28280E+00    0.34857E+05    0.14065E+01
  2171    0.14667E+03    0.50751E+01    0.28747E+00    0.34809E+05    0.22686E+01
  2172    0.14585E+03    0.51053E+01    0.29101E+00    0.34760E+05    0.40132E+01
  2173    0.14506E+03    0.51353E+01    0.29178E+00    0.34712E+05    0.65538E+01
  2174    0.14429E+03    0.51655E+01    0.28819E+00    0.34663E+05    0.92557E+01
  2175    0.14348E+03    0.51955E+01    0.28399E+00    0.34615E+05    0.93748E+01
  2176    0.14271E+03    0.52254E+01    0.27685E+00    0.34567E+05    0.47743E+01
  2177    0.14195E+03    0.52553E+01    0.26516E+00    0.34519E+05   -0.17538E+01
  2178    0.14115E+03    0.52851E+01    0.25339E+00    0.34471E+05   -0.32923E+01
  2179    0.14039E+03    0.53147E+01    0.23846E+00    0.34423E+05    0.38517E+01
  2180    0.13965E+03    0.53443E+01    0.21902E+00    0.34375E+05    0.14031E+02
  2181    0.13886E+03    0.53736E+01    0.19978E+00    0.34327E+05    0.16182E+02
  2182    0.13812E+03    0.54028E+01    0.17729E+00    0.34279E+05    0.57977E+01
  2183    0.13739E+03    0.54319E+01    0.15031E+00    0.34231E+05   -0.80165E+01
  2184    0.13662E+03    0.54607E+01    0.12397E+00    0.34183E+05   -0.10252E+02
  2185    0.13590E+03    0.54893E+01    0.94105E-01    0.34136E+05    0.36630E+01
  2186    0.13519E+03    0.55178E+01    0.59778E-01    0.34088E+05    0.20675E+02
  2187    0.13442E+03    0.55460E+01    0.26514E-01    0.34041E+05    0.22160E+02
  2188    0.13373E+03    0.55739E+01   -0.10268E-01    0.33993E+05    0.42587E+01
  2189    0.13304E+03    0.56016E+01   -0.51640E-01    0.33946E+05   -0.15700E+02
  2190    0.13229E+03    0.56290E+01   -0.91618E-01    0.33899E+05   -0.15924E+02
  2191    0.13161E+03    0.56560E+01   -0.13510E+00    0.33851E+05    0.60020E+01
  2192    0.13094E+03    0.56830E+01   -0.18331E+00    0.33804E+05    0.28266E+02
  2193    0.13020E+03    0.57095E+01   -0.22953E+00    0.33757E+05    0.26480E+02
  2194    0.12955E+03    0.57355E+01   -0.27947E+00    0.33710E+05    0.34568E+00
  2195    0.12890E+03    0.57615E+01   -0.33417E+00    0.33663E+05   -0.23808E+02
  2196    0.12818E+03    0.57869E+01   -0.38637E+00    0.33616E+05   -0.19619E+02
  2197    0.12755E+03    0.58120E+01   -0.44231E+00    0.33570E+05    0.10485E+02
  2198    0.12693E+03    0.58368E+01   -0.50332E+00    0.33523E+05    0.35775E+02
  2199    0.12622E+03    0.58611E+01   -0.56115E+00    0.33476E+05    0.28613E+02
  2200    0.12562E+03    0.58850E+01   -0.62286E+00    0.33429E+05   -0.53750E+01
