#    L    TT             EE             TE             PP             TP          
   323    0.00000E+00    0.00000E+00    0.00000E+00    0.36675E-16    0.20214E-19
   324    0.00000E+00    0.00000E+00    0.00000E+00    0.36641E-16    0.58798E-20
   325    0.00000E+00    0.00000E+00    0.00000E+00    0.36607E-16    0.39467E-20
   326    0.00000E+00    0.00000E+00    0.00000E+00    0.36573E-16    0.23336E-19
   327    0.00000E+00    0.00000E+00    0.00000E+00    0.36540E-16    0.45497E-19
   328    0.00000E+00    0.00000E+00    0.00000E+00    0.36503E-16    0.53758E-19
   329    0.00000E+00    0.00000E+00    0.00000E+00    0.36468E-16    0.49053E-19
   330    0.00000E+00    0.00000E+00    0.00000E+00    0.36434E-16    0.35571E-19
   331    0.00000E+00    0.00000E+00    0.00000E+00    0.36399E-16    0.14784E-19
   332    0.00000E+00    0.00000E+00    0.00000E+00    0.36364E-16   -0.39376E-21
   333    0.00000E+00    0.00000E+00    0.00000E+00    0.36327E-16    0.56841E-20
   334    0.00000E+00    0.00000E+00    0.00000E+00    0.36291E-16    0.22746E-19
   335    0.00000E+00    0.00000E+00    0.00000E+00    0.36256E-16    0.22087E-19
   336    0.00000E+00    0.00000E+00    0.00000E+00    0.36220E-16    0.39223E-21
   337    0.00000E+00    0.00000E+00    0.00000E+00    0.36182E-16   -0.11517E-19
   338    0.00000E+00    0.00000E+00    0.00000E+00    0.36146E-16    0.34235E-20
   339    0.00000E+00    0.00000E+00    0.00000E+00    0.36110E-16    0.22459E-19
   340    0.00000E+00    0.00000E+00    0.00000E+00    0.36073E-16    0.22421E-19
   341    0.00000E+00    0.00000E+00    0.00000E+00    0.36037E-16    0.16517E-19
   342    0.00000E+00    0.00000E+00    0.00000E+00    0.35998E-16    0.23180E-19
   343    0.00000E+00    0.00000E+00    0.00000E+00    0.35960E-16    0.28276E-19
   344    0.00000E+00    0.00000E+00    0.00000E+00    0.35923E-16    0.10042E-19
   345    0.00000E+00    0.00000E+00    0.00000E+00    0.35886E-16   -0.15549E-19
   346    0.00000E+00    0.00000E+00    0.00000E+00    0.35849E-16   -0.13413E-19
   347    0.00000E+00    0.00000E+00    0.00000E+00    0.35808E-16    0.15347E-19
   348    0.00000E+00    0.00000E+00    0.00000E+00    0.35770E-16    0.36628E-19
   349    0.00000E+00    0.00000E+00    0.00000E+00    0.35732E-16    0.36962E-19
   350    0.00000E+00    0.00000E+00    0.00000E+00    0.35694E-16    0.35492E-19
   351    0.00000E+00    0.00000E+00    0.00000E+00    0.35653E-16    0.41672E-19
   352    0.00000E+00    0.00000E+00    0.00000E+00    0.35615E-16    0.41300E-19
   353    0.00000E+00    0.00000E+00    0.00000E+00    0.35576E-16    0.33071E-19
   354    0.00000E+00    0.00000E+00    0.00000E+00    0.35537E-16    0.39265E-19
   355    0.00000E+00    0.00000E+00    0.00000E+00    0.35498E-16    0.63440E-19
   356    0.00000E+00    0.00000E+00    0.00000E+00    0.35457E-16    0.74675E-19
   357    0.00000E+00    0.00000E+00    0.00000E+00    0.35417E-16    0.53970E-19
   358    0.00000E+00    0.00000E+00    0.00000E+00    0.35377E-16    0.26233E-19
   359    0.00000E+00    0.00000E+00    0.00000E+00    0.35338E-16    0.16321E-19
   360    0.00000E+00    0.00000E+00    0.00000E+00    0.35298E-16    0.77892E-20
   361    0.00000E+00    0.00000E+00    0.00000E+00    0.35256E-16   -0.24207E-19
   362    0.00000E+00    0.00000E+00    0.00000E+00    0.35215E-16   -0.58771E-19
   363    0.00000E+00    0.00000E+00    0.00000E+00    0.35175E-16   -0.55014E-19
   364    0.00000E+00    0.00000E+00    0.00000E+00    0.35134E-16   -0.18015E-19
   365    0.00000E+00    0.00000E+00    0.00000E+00    0.35092E-16    0.15690E-20
   366    0.00000E+00    0.00000E+00    0.00000E+00    0.35051E-16   -0.25999E-19
   367    0.00000E+00    0.00000E+00    0.00000E+00    0.35010E-16   -0.76419E-19
   368    0.00000E+00    0.00000E+00    0.00000E+00    0.34968E-16   -0.10732E-18
   369    0.00000E+00    0.00000E+00    0.00000E+00    0.34927E-16   -0.95196E-19
   370    0.00000E+00    0.00000E+00    0.00000E+00    0.34884E-16   -0.40585E-19
   371    0.00000E+00    0.00000E+00    0.00000E+00    0.34843E-16    0.31092E-19
   372    0.00000E+00    0.00000E+00    0.00000E+00    0.34800E-16    0.66311E-19
   373    0.00000E+00    0.00000E+00    0.00000E+00    0.34758E-16    0.25918E-19
   374    0.00000E+00    0.00000E+00    0.00000E+00    0.34715E-16   -0.55598E-19
   375    0.00000E+00    0.00000E+00    0.00000E+00    0.34672E-16   -0.85781E-19
   376    0.00000E+00    0.00000E+00    0.00000E+00    0.34630E-16   -0.14565E-19
   377    0.00000E+00    0.00000E+00    0.00000E+00    0.34588E-16    0.10484E-18
   378    0.00000E+00    0.00000E+00    0.00000E+00    0.34546E-16    0.17420E-18
   379    0.00000E+00    0.00000E+00    0.00000E+00    0.34500E-16    0.14872E-18
   380    0.00000E+00    0.00000E+00    0.00000E+00    0.34458E-16    0.58268E-19
   381    0.00000E+00    0.00000E+00    0.00000E+00    0.34415E-16   -0.32137E-19
   382    0.00000E+00    0.00000E+00    0.00000E+00    0.34371E-16   -0.60933E-19
   383    0.00000E+00    0.00000E+00    0.00000E+00    0.34329E-16    0.14699E-20
   384    0.00000E+00    0.00000E+00    0.00000E+00    0.34283E-16    0.11234E-18
   385    0.00000E+00    0.00000E+00    0.00000E+00    0.34240E-16    0.16665E-18
   386    0.00000E+00    0.00000E+00    0.00000E+00    0.34196E-16    0.95686E-19
   387    0.00000E+00    0.00000E+00    0.00000E+00    0.34153E-16   -0.43429E-19
   388    0.00000E+00    0.00000E+00    0.00000E+00    0.34107E-16   -0.11977E-18
   389    0.00000E+00    0.00000E+00    0.00000E+00    0.34064E-16   -0.74114E-19
   390    0.00000E+00    0.00000E+00    0.00000E+00    0.34019E-16    0.27830E-19
   391    0.00000E+00    0.00000E+00    0.00000E+00    0.33975E-16    0.87191E-19
   392    0.00000E+00    0.00000E+00    0.00000E+00    0.33931E-16    0.71952E-19
   393    0.00000E+00    0.00000E+00    0.00000E+00    0.33884E-16    0.12743E-19
   394    0.00000E+00    0.00000E+00    0.00000E+00    0.33840E-16   -0.49046E-19
   395    0.00000E+00    0.00000E+00    0.00000E+00    0.33795E-16   -0.75806E-19
   396    0.00000E+00    0.00000E+00    0.00000E+00    0.33751E-16   -0.40049E-19
   397    0.00000E+00    0.00000E+00    0.00000E+00    0.33704E-16    0.41756E-19
   398    0.00000E+00    0.00000E+00    0.00000E+00    0.33658E-16    0.10028E-18
   399    0.00000E+00    0.00000E+00    0.00000E+00    0.33614E-16    0.83765E-19
   400    0.00000E+00    0.00000E+00    0.00000E+00    0.33568E-16    0.21379E-19
   401    0.00000E+00    0.00000E+00    0.00000E+00    0.33523E-16   -0.12349E-19
   402    0.00000E+00    0.00000E+00    0.00000E+00    0.33476E-16    0.12829E-19
   403    0.00000E+00    0.00000E+00    0.00000E+00    0.33430E-16    0.64999E-19
   404    0.00000E+00    0.00000E+00    0.00000E+00    0.33384E-16    0.10484E-18
   405    0.00000E+00    0.00000E+00    0.00000E+00    0.33338E-16    0.11764E-18
   406    0.00000E+00    0.00000E+00    0.00000E+00    0.33293E-16    0.98743E-19
   407    0.00000E+00    0.00000E+00    0.00000E+00    0.33245E-16    0.56627E-19
   408    0.00000E+00    0.00000E+00    0.00000E+00    0.33199E-16    0.31174E-19
   409    0.00000E+00    0.00000E+00    0.00000E+00    0.33153E-16    0.62874E-19
   410    0.00000E+00    0.00000E+00    0.00000E+00    0.33107E-16    0.12794E-18
   411    0.00000E+00    0.00000E+00    0.00000E+00    0.33058E-16    0.15124E-18
   412    0.00000E+00    0.00000E+00    0.00000E+00    0.33012E-16    0.10132E-18
   413    0.00000E+00    0.00000E+00    0.00000E+00    0.32966E-16    0.31611E-19
   414    0.00000E+00    0.00000E+00    0.00000E+00    0.32919E-16    0.29905E-20
   415    0.00000E+00    0.00000E+00    0.00000E+00    0.32872E-16    0.73241E-20
   416    0.00000E+00    0.00000E+00    0.00000E+00    0.32824E-16    0.57093E-20
   417    0.00000E+00    0.00000E+00    0.00000E+00    0.32777E-16   -0.28763E-20
   418    0.00000E+00    0.00000E+00    0.00000E+00    0.32730E-16    0.26186E-20
   419    0.00000E+00    0.00000E+00    0.00000E+00    0.32683E-16    0.52683E-20
   420    0.00000E+00    0.00000E+00    0.00000E+00    0.32635E-16   -0.29598E-19
   421    0.00000E+00    0.00000E+00    0.00000E+00    0.32588E-16   -0.85738E-19
   422    0.00000E+00    0.00000E+00    0.00000E+00    0.32540E-16   -0.10540E-18
   423    0.00000E+00    0.00000E+00    0.00000E+00    0.32493E-16   -0.71137E-19
   424    0.00000E+00    0.00000E+00    0.00000E+00    0.32446E-16   -0.27550E-19
   425    0.00000E+00    0.00000E+00    0.00000E+00    0.32397E-16   -0.93549E-20
   426    0.00000E+00    0.00000E+00    0.00000E+00    0.32349E-16   -0.37922E-20
   427    0.00000E+00    0.00000E+00    0.00000E+00    0.32301E-16    0.27730E-20
   428    0.00000E+00    0.00000E+00    0.00000E+00    0.32254E-16   -0.10390E-19
   429    0.00000E+00    0.00000E+00    0.00000E+00    0.32204E-16   -0.50258E-19
   430    0.00000E+00    0.00000E+00    0.00000E+00    0.32157E-16   -0.77192E-19
   431    0.00000E+00    0.00000E+00    0.00000E+00    0.32109E-16   -0.57961E-19
   432    0.00000E+00    0.00000E+00    0.00000E+00    0.32061E-16   -0.22121E-19
   433    0.00000E+00    0.00000E+00    0.00000E+00    0.32013E-16   -0.17314E-19
   434    0.00000E+00    0.00000E+00    0.00000E+00    0.31963E-16   -0.36956E-19
   435    0.00000E+00    0.00000E+00    0.00000E+00    0.31916E-16   -0.38166E-19
   436    0.00000E+00    0.00000E+00    0.00000E+00    0.31867E-16   -0.15706E-19
   437    0.00000E+00    0.00000E+00    0.00000E+00    0.31819E-16   -0.17900E-20
   438    0.00000E+00    0.00000E+00    0.00000E+00    0.31769E-16   -0.44045E-20
   439    0.00000E+00    0.00000E+00    0.00000E+00    0.31721E-16    0.11610E-20
   440    0.00000E+00    0.00000E+00    0.00000E+00    0.31672E-16    0.15111E-19
   441    0.00000E+00    0.00000E+00    0.00000E+00    0.31624E-16    0.50343E-20
   442    0.00000E+00    0.00000E+00    0.00000E+00    0.31576E-16   -0.31333E-19
   443    0.00000E+00    0.00000E+00    0.00000E+00    0.31526E-16   -0.50312E-19
   444    0.00000E+00    0.00000E+00    0.00000E+00    0.31477E-16   -0.27799E-19
   445    0.00000E+00    0.00000E+00    0.00000E+00    0.31429E-16    0.30434E-20
   446    0.00000E+00    0.00000E+00    0.00000E+00    0.31381E-16    0.14264E-19
   447    0.00000E+00    0.00000E+00    0.00000E+00    0.31332E-16    0.29597E-19
   448    0.00000E+00    0.00000E+00    0.00000E+00    0.31282E-16    0.74535E-19
   449    0.00000E+00    0.00000E+00    0.00000E+00    0.31233E-16    0.11403E-18
   450    0.00000E+00    0.00000E+00    0.00000E+00    0.31185E-16    0.99851E-19
   451    0.00000E+00    0.00000E+00    0.00000E+00    0.31136E-16    0.47142E-19
   452    0.00000E+00    0.00000E+00    0.00000E+00    0.31086E-16    0.15131E-19
   453    0.00000E+00    0.00000E+00    0.00000E+00    0.31037E-16    0.21108E-19
   454    0.00000E+00    0.00000E+00    0.00000E+00    0.30989E-16    0.36531E-19
   455    0.00000E+00    0.00000E+00    0.00000E+00    0.30940E-16    0.52207E-19
   456    0.00000E+00    0.00000E+00    0.00000E+00    0.30892E-16    0.84125E-19
   457    0.00000E+00    0.00000E+00    0.00000E+00    0.30841E-16    0.10502E-18
   458    0.00000E+00    0.00000E+00    0.00000E+00    0.30792E-16    0.47605E-19
   459    0.00000E+00    0.00000E+00    0.00000E+00    0.30744E-16   -0.95592E-19
   460    0.00000E+00    0.00000E+00    0.00000E+00    0.30695E-16   -0.22600E-18
   461    0.00000E+00    0.00000E+00    0.00000E+00    0.30646E-16   -0.24088E-18
   462    0.00000E+00    0.00000E+00    0.00000E+00    0.30596E-16   -0.13957E-18
   463    0.00000E+00    0.00000E+00    0.00000E+00    0.30548E-16   -0.36550E-21
   464    0.00000E+00    0.00000E+00    0.00000E+00    0.30499E-16    0.11009E-18
   465    0.00000E+00    0.00000E+00    0.00000E+00    0.30451E-16    0.15708E-18
   466    0.00000E+00    0.00000E+00    0.00000E+00    0.30400E-16    0.11539E-18
   467    0.00000E+00    0.00000E+00    0.00000E+00    0.30352E-16   -0.31971E-20
   468    0.00000E+00    0.00000E+00    0.00000E+00    0.30304E-16   -0.11412E-18
   469    0.00000E+00    0.00000E+00    0.00000E+00    0.30255E-16   -0.12439E-18
   470    0.00000E+00    0.00000E+00    0.00000E+00    0.30205E-16   -0.39646E-19
   471    0.00000E+00    0.00000E+00    0.00000E+00    0.30156E-16    0.43800E-19
   472    0.00000E+00    0.00000E+00    0.00000E+00    0.30108E-16    0.58835E-19
   473    0.00000E+00    0.00000E+00    0.00000E+00    0.30059E-16    0.24812E-19
   474    0.00000E+00    0.00000E+00    0.00000E+00    0.30011E-16   -0.19001E-19
   475    0.00000E+00    0.00000E+00    0.00000E+00    0.29961E-16   -0.65054E-19
   476    0.00000E+00    0.00000E+00    0.00000E+00    0.29912E-16   -0.96015E-19
   477    0.00000E+00    0.00000E+00    0.00000E+00    0.29864E-16   -0.61497E-19
   478    0.00000E+00    0.00000E+00    0.00000E+00    0.29816E-16    0.44092E-19
   479    0.00000E+00    0.00000E+00    0.00000E+00    0.29767E-16    0.13255E-18
   480    0.00000E+00    0.00000E+00    0.00000E+00    0.29718E-16    0.11007E-18
   481    0.00000E+00    0.00000E+00    0.00000E+00    0.29670E-16   -0.37815E-20
   482    0.00000E+00    0.00000E+00    0.00000E+00    0.29622E-16   -0.11157E-18
   483    0.00000E+00    0.00000E+00    0.00000E+00    0.29574E-16   -0.15990E-18
   484    0.00000E+00    0.00000E+00    0.00000E+00    0.29524E-16   -0.16846E-18
   485    0.00000E+00    0.00000E+00    0.00000E+00    0.29476E-16   -0.14580E-18
   486    0.00000E+00    0.00000E+00    0.00000E+00    0.29429E-16   -0.69750E-19
   487    0.00000E+00    0.00000E+00    0.00000E+00    0.29381E-16    0.41547E-19
   488    0.00000E+00    0.00000E+00    0.00000E+00    0.29331E-16    0.11201E-18
   489    0.00000E+00    0.00000E+00    0.00000E+00    0.29284E-16    0.10344E-18
   490    0.00000E+00    0.00000E+00    0.00000E+00    0.29236E-16    0.65681E-19
   491    0.00000E+00    0.00000E+00    0.00000E+00    0.29189E-16    0.53963E-19
   492    0.00000E+00    0.00000E+00    0.00000E+00    0.29141E-16    0.49241E-19
   493    0.00000E+00    0.00000E+00    0.00000E+00    0.29093E-16    0.13193E-19
   494    0.00000E+00    0.00000E+00    0.00000E+00    0.29046E-16   -0.27988E-19
   495    0.00000E+00    0.00000E+00    0.00000E+00    0.28998E-16   -0.22892E-19
   496    0.00000E+00    0.00000E+00    0.00000E+00    0.28952E-16    0.13282E-19
   497    0.00000E+00    0.00000E+00    0.00000E+00    0.28903E-16    0.18097E-19
   498    0.00000E+00    0.00000E+00    0.00000E+00    0.28856E-16   -0.15037E-19
   499    0.00000E+00    0.00000E+00    0.00000E+00    0.28810E-16   -0.27918E-19
   500    0.00000E+00    0.00000E+00    0.00000E+00    0.28764E-16    0.13137E-19
   501    0.00000E+00    0.00000E+00    0.00000E+00    0.28718E-16    0.84985E-19
   502    0.00000E+00    0.00000E+00    0.00000E+00    0.28670E-16    0.17646E-18
   503    0.00000E+00    0.00000E+00    0.00000E+00    0.28624E-16    0.30810E-18
   504    0.00000E+00    0.00000E+00    0.00000E+00    0.28578E-16    0.45190E-18
   505    0.00000E+00    0.00000E+00    0.00000E+00    0.28533E-16    0.50559E-18
   506    0.00000E+00    0.00000E+00    0.00000E+00    0.28485E-16    0.40115E-18
   507    0.00000E+00    0.00000E+00    0.00000E+00    0.28439E-16    0.19497E-18
   508    0.00000E+00    0.00000E+00    0.00000E+00    0.28394E-16   -0.64844E-20
   509    0.00000E+00    0.00000E+00    0.00000E+00    0.28349E-16   -0.16367E-18
   510    0.00000E+00    0.00000E+00    0.00000E+00    0.28304E-16   -0.28623E-18
   511    0.00000E+00    0.00000E+00    0.00000E+00    0.28257E-16   -0.34617E-18
   512    0.00000E+00    0.00000E+00    0.00000E+00    0.28212E-16   -0.30096E-18
   513    0.00000E+00    0.00000E+00    0.00000E+00    0.28167E-16   -0.19309E-18
   514    0.00000E+00    0.00000E+00    0.00000E+00    0.28122E-16   -0.13110E-18
   515    0.00000E+00    0.00000E+00    0.00000E+00    0.28076E-16   -0.14925E-18
   516    0.00000E+00    0.00000E+00    0.00000E+00    0.28031E-16   -0.16403E-18
   517    0.00000E+00    0.00000E+00    0.00000E+00    0.27986E-16   -0.96815E-19
   518    0.00000E+00    0.00000E+00    0.00000E+00    0.27941E-16    0.29987E-19
   519    0.00000E+00    0.00000E+00    0.00000E+00    0.27897E-16    0.15760E-18
   520    0.00000E+00    0.00000E+00    0.00000E+00    0.27850E-16    0.27615E-18
   521    0.00000E+00    0.00000E+00    0.00000E+00    0.27806E-16    0.38223E-18
   522    0.00000E+00    0.00000E+00    0.00000E+00    0.27761E-16    0.41488E-18
   523    0.00000E+00    0.00000E+00    0.00000E+00    0.27717E-16    0.31823E-18
   524    0.00000E+00    0.00000E+00    0.00000E+00    0.27671E-16    0.14428E-18
   525    0.00000E+00    0.00000E+00    0.00000E+00    0.27627E-16    0.33945E-20
   526    0.00000E+00    0.00000E+00    0.00000E+00    0.27583E-16   -0.72100E-19
   527    0.00000E+00    0.00000E+00    0.00000E+00    0.27539E-16   -0.13871E-18
   528    0.00000E+00    0.00000E+00    0.00000E+00    0.27495E-16   -0.21692E-18
   529    0.00000E+00    0.00000E+00    0.00000E+00    0.27450E-16   -0.25315E-18
   530    0.00000E+00    0.00000E+00    0.00000E+00    0.27406E-16   -0.22505E-18
   531    0.00000E+00    0.00000E+00    0.00000E+00    0.27362E-16   -0.19763E-18
   532    0.00000E+00    0.00000E+00    0.00000E+00    0.27318E-16   -0.22047E-18
   533    0.00000E+00    0.00000E+00    0.00000E+00    0.27273E-16   -0.24781E-18
   534    0.00000E+00    0.00000E+00    0.00000E+00    0.27230E-16   -0.22413E-18
   535    0.00000E+00    0.00000E+00    0.00000E+00    0.27185E-16   -0.18975E-18
   536    0.00000E+00    0.00000E+00    0.00000E+00    0.27142E-16   -0.21457E-18
   537    0.00000E+00    0.00000E+00    0.00000E+00    0.27099E-16   -0.26872E-18
   538    0.00000E+00    0.00000E+00    0.00000E+00    0.27054E-16   -0.25027E-18
   539    0.00000E+00    0.00000E+00    0.00000E+00    0.27010E-16   -0.13176E-18
   540    0.00000E+00    0.00000E+00    0.00000E+00    0.26967E-16    0.18208E-19
   541    0.00000E+00    0.00000E+00    0.00000E+00    0.26924E-16    0.15553E-18
   542    0.00000E+00    0.00000E+00    0.00000E+00    0.26879E-16    0.31246E-18
   543    0.00000E+00    0.00000E+00    0.00000E+00    0.26837E-16    0.49307E-18
   544    0.00000E+00    0.00000E+00    0.00000E+00    0.26794E-16    0.61607E-18
   545    0.00000E+00    0.00000E+00    0.00000E+00    0.26752E-16    0.61397E-18
   546    0.00000E+00    0.00000E+00    0.00000E+00    0.26708E-16    0.52240E-18
   547    0.00000E+00    0.00000E+00    0.00000E+00    0.26666E-16    0.40676E-18
   548    0.00000E+00    0.00000E+00    0.00000E+00    0.26624E-16    0.26009E-18
   549    0.00000E+00    0.00000E+00    0.00000E+00    0.26582E-16    0.52834E-19
   550    0.00000E+00    0.00000E+00    0.00000E+00    0.26540E-16   -0.16231E-18
